Case ID, Activity, Timestamp
485,DISTR.DIRETORIA,2020-02-16 21:29:51
484,DISTR.SETOR,2020-02-17 01:29:51
485,DISTR.SETOR,2020-02-17 03:29:51
484,ALT.SITUACAOP/EMEXECUCAO,2020-02-17 08:29:51
483,CONCLUSAO,2020-02-17 09:29:51
486,SOLICITACAO,2020-02-17 09:29:51
486,AUTORIZACAO,2020-02-17 14:29:51
485,CANCELAMENTO,2020-02-17 15:29:51
484,CONCLUSAO,2020-02-17 19:29:51
486,DISTR.DIRETORIA,2020-02-18 02:29:51
486,DISTR.SETOR,2020-02-18 08:29:51
487,SOLICITACAO,2020-02-18 13:29:51
488,SOLICITACAO,2020-02-18 17:29:51
486,ALT.SITUACAOP/EMEXECUCAO,2020-02-18 18:29:51
487,AUTORIZACAO,2020-02-18 21:29:51
488,AUTORIZACAO,2020-02-18 23:29:51
486,CONCLUSAO,2020-02-19 00:29:51
487,DISTR.DIRETORIA,2020-02-19 04:29:51
489,SOLICITACAO,2020-02-19 05:29:51
488,DISTR.DIRETORIA,2020-02-19 06:29:51
488,DISTR.SETOR,2020-02-19 11:29:51
490,SOLICITACAO,2020-02-19 13:29:51
489,AUTORIZACAO,2020-02-19 16:29:51
490,AUTORIZACAO,2020-02-19 17:29:51
491,SOLICITACAO,2020-02-19 17:29:51
487,DISTR.SETOR,2020-02-19 18:29:51
488,CANCELAMENTO,2020-02-19 21:29:51
487,CANCELAMENTO,2020-02-20 00:29:51
491,AUTORIZACAO,2020-02-20 02:29:51
489,DISTR.DIRETORIA,2020-02-20 06:29:51
490,DISTR.DIRETORIA,2020-02-20 07:29:51
489,DISTR.SETOR,2020-02-20 13:29:51
490,DISTR.SETOR,2020-02-20 13:29:51
492,SOLICITACAO,2020-02-20 13:29:51
491,DISTR.DIRETORIA,2020-02-20 15:29:51
492,AUTORIZACAO,2020-02-20 17:29:51
489,ALT.SITUACAOP/EMEXECUCAO,2020-02-20 18:29:51
491,DISTR.SETOR,2020-02-20 21:29:51
493,SOLICITACAO,2020-02-20 23:29:51
492,DISTR.DIRETORIA,2020-02-21 00:29:51
490,ALT.SITUACAOP/EMEXECUCAO,2020-02-21 01:29:51
489,CONCLUSAO,2020-02-21 05:29:51
492,DISTR.SETOR,2020-02-21 07:29:51
493,AUTORIZACAO,2020-02-21 07:29:51
491,CANCELAMENTO,2020-02-21 08:29:51
490,CONCLUSAO,2020-02-21 11:29:51
494,SOLICITACAO,2020-02-21 13:29:51
492,CANCELAMENTO,2020-02-21 15:29:51
493,DISTR.DIRETORIA,2020-02-21 15:29:51
494,AUTORIZACAO,2020-02-21 17:29:51
493,DISTR.SETOR,2020-02-22 04:29:51
494,DISTR.DIRETORIA,2020-02-22 06:29:51
493,CANCELAMENTO,2020-02-22 11:29:51
494,DISTR.SETOR,2020-02-22 16:29:51
495,SOLICITACAO,2020-02-23 01:29:51
495,AUTORIZACAO,2020-02-23 04:29:51
494,ALT.SITUACAOP/EMEXECUCAO,2020-02-23 05:29:51
496,SOLICITACAO,2020-02-23 11:29:51
494,CONCLUSAO,2020-02-23 16:29:51
495,DISTR.DIRETORIA,2020-02-23 20:29:51
496,AUTORIZACAO,2020-02-23 22:29:51
495,DISTR.SETOR,2020-02-24 05:29:51
496,DISTR.DIRETORIA,2020-02-24 10:29:51
497,SOLICITACAO,2020-02-24 11:29:51
497,AUTORIZACAO,2020-02-24 15:29:51
496,DISTR.SETOR,2020-02-24 17:29:51
498,SOLICITACAO,2020-02-24 17:29:51
495,ALT.SITUACAOP/EMEXECUCAO,2020-02-24 19:29:51
499,SOLICITACAO,2020-02-24 21:29:51
495,CONCLUSAO,2020-02-25 00:29:51
497,DISTR.DIRETORIA,2020-02-25 01:29:51
500,SOLICITACAO,2020-02-25 01:29:51
498,AUTORIZACAO,2020-02-25 02:29:51
496,ALT.SITUACAOP/EMEXECUCAO,2020-02-25 05:29:51
499,AUTORIZACAO,2020-02-25 05:29:51
498,DISTR.DIRETORIA,2020-02-25 11:29:51
500,AUTORIZACAO,2020-02-25 11:29:51
501,SOLICITACAO,2020-02-25 11:29:51
496,CONCLUSAO,2020-02-25 12:29:51
497,DISTR.SETOR,2020-02-25 13:29:51
499,DISTR.DIRETORIA,2020-02-25 13:29:51
498,DISTR.SETOR,2020-02-25 16:29:51
501,AUTORIZACAO,2020-02-25 18:29:51
498,CANCELAMENTO,2020-02-25 21:29:51
499,DISTR.SETOR,2020-02-25 22:29:51
500,DISTR.DIRETORIA,2020-02-25 22:29:51
497,CANCELAMENTO,2020-02-26 03:29:51
502,SOLICITACAO,2020-02-26 03:29:51
500,DISTR.SETOR,2020-02-26 05:29:51
501,DISTR.DIRETORIA,2020-02-26 06:29:51
502,AUTORIZACAO,2020-02-26 07:29:51
503,SOLICITACAO,2020-02-26 09:29:51
499,ALT.SITUACAOP/EMEXECUCAO,2020-02-26 10:29:51
500,ALT.SITUACAOP/EMEXECUCAO,2020-02-26 12:29:51
504,SOLICITACAO,2020-02-26 13:29:51
503,AUTORIZACAO,2020-02-26 14:29:51
499,CONCLUSAO,2020-02-26 15:29:51
504,AUTORIZACAO,2020-02-26 16:29:51
502,DISTR.DIRETORIA,2020-02-26 17:29:51
501,DISTR.SETOR,2020-02-26 20:29:51
504,DISTR.DIRETORIA,2020-02-26 23:29:51
500,CONCLUSAO,2020-02-27 00:29:51
503,DISTR.DIRETORIA,2020-02-27 00:29:51
502,DISTR.SETOR,2020-02-27 01:29:51
501,CANCELAMENTO,2020-02-27 06:29:51
503,DISTR.SETOR,2020-02-27 06:29:51
504,DISTR.SETOR,2020-02-27 07:29:51
502,ALT.SITUACAOP/EMEXECUCAO,2020-02-27 08:29:51
505,SOLICITACAO,2020-02-27 13:29:51
504,CANCELAMENTO,2020-02-27 16:29:51
502,CONCLUSAO,2020-02-27 20:29:51
503,CANCELAMENTO,2020-02-27 20:29:51
505,AUTORIZACAO,2020-02-27 21:29:51
505,DISTR.DIRETORIA,2020-02-28 08:29:51
506,SOLICITACAO,2020-02-28 09:29:51
505,DISTR.SETOR,2020-02-28 16:29:51
506,DISTR.SETOR,2020-02-28 21:29:51
507,SOLICITACAO,2020-02-28 21:29:51
507,AUTORIZACAO,2020-02-29 02:29:51
505,CANCELAMENTO,2020-02-29 05:29:51
506,AUTORIZACAO,2020-02-29 08:29:51
507,DISTR.DIRETORIA,2020-02-29 14:29:51
506,DISTR.DIRETORIA,2020-02-29 15:29:51
508,SOLICITACAO,2020-02-29 17:29:51
506,DISTR.SETOR,2020-02-29 20:29:51
508,AUTORIZACAO,2020-02-29 22:29:51
507,DISTR.SETOR,2020-03-01 00:29:51
509,SOLICITACAO,2020-03-01 05:29:51
506,CANCELAMENTO,2020-03-01 06:29:51
507,CANCELAMENTO,2020-03-01 10:29:51
508,DISTR.DIRETORIA,2020-03-01 13:29:51
509,AUTORIZACAO,2020-03-01 16:29:51
508,DISTR.SETOR,2020-03-01 19:29:51
510,SOLICITACAO,2020-03-01 21:29:51
509,DISTR.DIRETORIA,2020-03-02 01:29:51
508,CANCELAMENTO,2020-03-02 07:29:51
510,AUTORIZACAO,2020-03-02 09:29:51
511,SOLICITACAO,2020-03-02 09:29:51
509,DISTR.SETOR,2020-03-02 14:29:51
511,AUTORIZACAO,2020-03-02 18:29:51
512,SOLICITACAO,2020-03-02 21:29:51
509,CANCELAMENTO,2020-03-02 23:29:51
510,DISTR.DIRETORIA,2020-03-03 00:29:51
512,AUTORIZACAO,2020-03-03 03:29:51
511,DISTR.DIRETORIA,2020-03-03 04:29:51
513,SOLICITACAO,2020-03-03 07:29:51
511,DISTR.SETOR,2020-03-03 09:29:51
510,DISTR.SETOR,2020-03-03 10:29:51
512,DISTR.DIRETORIA,2020-03-03 11:29:51
513,AUTORIZACAO,2020-03-03 14:29:51
511,CANCELAMENTO,2020-03-03 15:29:51
512,DISTR.SETOR,2020-03-03 17:29:51
510,ALT.SITUACAOP/EMEXECUCAO,2020-03-03 20:29:51
512,ALT.SITUACAOP/EMEXECUCAO,2020-03-03 22:29:51
514,SOLICITACAO,2020-03-03 23:29:51
513,DISTR.DIRETORIA,2020-03-04 03:29:51
514,AUTORIZACAO,2020-03-04 06:29:51
510,CONCLUSAO,2020-03-04 07:29:51
512,CONCLUSAO,2020-03-04 12:29:51
513,DISTR.SETOR,2020-03-04 12:29:51
515,SOLICITACAO,2020-03-04 15:29:51
514,DISTR.DIRETORIA,2020-03-04 18:29:51
513,CANCELAMENTO,2020-03-04 19:29:51
515,AUTORIZACAO,2020-03-04 21:29:51
516,SOLICITACAO,2020-03-04 23:29:51
516,AUTORIZACAO,2020-03-05 02:29:51
514,DISTR.SETOR,2020-03-05 03:29:51
514,ALT.SITUACAOP/EMEXECUCAO,2020-03-05 10:29:51
515,DISTR.DIRETORIA,2020-03-05 11:29:51
514,CONCLUSAO,2020-03-05 16:29:51
516,DISTR.DIRETORIA,2020-03-05 18:29:51
515,DISTR.SETOR,2020-03-05 19:29:51
516,DISTR.SETOR,2020-03-06 02:29:51
517,SOLICITACAO,2020-03-06 02:29:51
515,ALT.SITUACAOP/EMEXECUCAO,2020-03-06 08:29:51
517,AUTORIZACAO,2020-03-06 11:29:51
516,ALT.SITUACAOP/EMEXECUCAO,2020-03-06 14:29:51
518,SOLICITACAO,2020-03-06 18:29:51
515,CONCLUSAO,2020-03-06 19:29:51
517,DISTR.DIRETORIA,2020-03-06 23:29:51
519,SOLICITACAO,2020-03-07 00:29:51
516,CONCLUSAO,2020-03-07 03:29:51
519,AUTORIZACAO,2020-03-07 03:29:51
517,DISTR.SETOR,2020-03-07 05:29:51
518,AUTORIZACAO,2020-03-07 06:29:51
520,SOLICITACAO,2020-03-07 10:29:51
519,DISTR.DIRETORIA,2020-03-07 14:29:51
520,AUTORIZACAO,2020-03-07 15:29:51
517,CANCELAMENTO,2020-03-07 19:29:51
518,DISTR.DIRETORIA,2020-03-07 19:29:51
520,DISTR.DIRETORIA,2020-03-08 01:29:51
519,DISTR.SETOR,2020-03-08 02:29:51
518,DISTR.SETOR,2020-03-08 08:29:51
520,DISTR.SETOR,2020-03-08 12:29:51
521,SOLICITACAO,2020-03-08 13:29:51
519,CANCELAMENTO,2020-03-08 14:29:51
522,SOLICITACAO,2020-03-08 17:29:51
521,AUTORIZACAO,2020-03-08 19:29:51
518,ALT.SITUACAOP/EMEXECUCAO,2020-03-08 21:29:51
520,ALT.SITUACAOP/EMEXECUCAO,2020-03-08 23:29:51
522,AUTORIZACAO,2020-03-09 00:29:51
518,CONCLUSAO,2020-03-09 05:29:51
522,DISTR.DIRETORIA,2020-03-09 08:29:51
521,DISTR.DIRETORIA,2020-03-09 09:29:51
520,CONCLUSAO,2020-03-09 11:29:51
523,SOLICITACAO,2020-03-09 11:29:51
524,SOLICITACAO,2020-03-09 11:29:51
523,AUTORIZACAO,2020-03-09 16:29:51
521,DISTR.SETOR,2020-03-09 19:29:51
522,DISTR.SETOR,2020-03-09 19:29:51
524,AUTORIZACAO,2020-03-09 21:29:51
523,DISTR.DIRETORIA,2020-03-10 02:29:51
525,SOLICITACAO,2020-03-10 02:29:51
526,SOLICITACAO,2020-03-10 05:29:51
521,CANCELAMENTO,2020-03-10 07:29:51
522,CANCELAMENTO,2020-03-10 07:29:51
526,AUTORIZACAO,2020-03-10 10:29:51
524,DISTR.DIRETORIA,2020-03-10 13:29:51
525,AUTORIZACAO,2020-03-10 13:29:51
523,DISTR.SETOR,2020-03-10 14:29:51
526,DISTR.DIRETORIA,2020-03-10 19:29:51
527,SOLICITACAO,2020-03-10 20:29:51
524,DISTR.SETOR,2020-03-10 22:29:51
527,AUTORIZACAO,2020-03-10 23:29:51
524,CANCELAMENTO,2020-03-11 03:29:51
526,DISTR.SETOR,2020-03-11 03:29:51
523,ALT.SITUACAOP/EMEXECUCAO,2020-03-11 04:29:51
525,DISTR.DIRETORIA,2020-03-11 04:29:51
525,DISTR.SETOR,2020-03-11 11:29:51
528,SOLICITACAO,2020-03-11 11:29:51
523,CONCLUSAO,2020-03-11 13:29:51
527,DISTR.DIRETORIA,2020-03-11 13:29:51
526,CANCELAMENTO,2020-03-11 17:29:51
527,DISTR.SETOR,2020-03-11 18:29:51
528,AUTORIZACAO,2020-03-11 22:29:51
525,CANCELAMENTO,2020-03-12 01:29:51
527,CANCELAMENTO,2020-03-12 02:29:51
528,DISTR.DIRETORIA,2020-03-12 06:29:51
529,SOLICITACAO,2020-03-12 07:29:51
529,AUTORIZACAO,2020-03-12 14:29:51
528,DISTR.SETOR,2020-03-12 18:29:51
530,SOLICITACAO,2020-03-12 22:29:51
530,AUTORIZACAO,2020-03-13 01:29:51
529,DISTR.DIRETORIA,2020-03-13 04:29:51
528,ALT.SITUACAOP/EMEXECUCAO,2020-03-13 08:29:51
529,DISTR.SETOR,2020-03-13 12:29:51
530,DISTR.DIRETORIA,2020-03-13 16:29:51
528,CONCLUSAO,2020-03-13 18:29:51
531,SOLICITACAO,2020-03-13 18:29:51
530,DISTR.SETOR,2020-03-14 00:29:51
529,CANCELAMENTO,2020-03-14 01:29:51
531,AUTORIZACAO,2020-03-14 06:29:51
532,SOLICITACAO,2020-03-14 08:29:51
530,ALT.SITUACAOP/EMEXECUCAO,2020-03-14 10:29:51
532,AUTORIZACAO,2020-03-14 12:29:51
531,DISTR.DIRETORIA,2020-03-14 19:29:51
533,SOLICITACAO,2020-03-14 20:29:51
534,SOLICITACAO,2020-03-14 20:29:51
535,SOLICITACAO,2020-03-14 22:29:51
532,DISTR.DIRETORIA,2020-03-14 23:29:51
530,CONCLUSAO,2020-03-15 00:29:51
531,DISTR.SETOR,2020-03-15 01:29:51
534,AUTORIZACAO,2020-03-15 01:29:51
535,AUTORIZACAO,2020-03-15 01:29:51
533,AUTORIZACAO,2020-03-15 02:29:51
536,SOLICITACAO,2020-03-15 02:29:51
532,DISTR.SETOR,2020-03-15 05:29:51
535,DISTR.DIRETORIA,2020-03-15 09:29:51
536,AUTORIZACAO,2020-03-15 09:29:51
534,DISTR.DIRETORIA,2020-03-15 10:29:51
531,CANCELAMENTO,2020-03-15 11:29:51
532,CANCELAMENTO,2020-03-15 13:29:51
533,DISTR.DIRETORIA,2020-03-15 13:29:51
537,SOLICITACAO,2020-03-15 14:29:51
537,AUTORIZACAO,2020-03-15 17:29:51
538,SOLICITACAO,2020-03-15 18:29:51
534,DISTR.SETOR,2020-03-15 20:29:51
535,DISTR.SETOR,2020-03-15 20:29:51
536,DISTR.DIRETORIA,2020-03-15 21:29:51
533,DISTR.SETOR,2020-03-16 03:29:51
535,CANCELAMENTO,2020-03-16 04:29:51
537,DISTR.DIRETORIA,2020-03-16 05:29:51
538,AUTORIZACAO,2020-03-16 06:29:51
536,DISTR.SETOR,2020-03-16 07:29:51
533,CANCELAMENTO,2020-03-16 09:29:51
534,ALT.SITUACAOP/EMEXECUCAO,2020-03-16 10:29:51
537,DISTR.SETOR,2020-03-16 12:29:51
539,SOLICITACAO,2020-03-16 14:29:51
536,ALT.SITUACAOP/EMEXECUCAO,2020-03-16 17:29:51
540,SOLICITACAO,2020-03-16 17:29:51
538,DISTR.DIRETORIA,2020-03-16 18:29:51
534,CONCLUSAO,2020-03-16 21:29:51
537,CANCELAMENTO,2020-03-16 23:29:51
538,AUTORIZACAO,2020-03-16 23:29:51
540,AUTORIZACAO,2020-03-16 23:29:51
539,AUTORIZACAO,2020-03-17 00:29:51
541,SOLICITACAO,2020-03-17 02:29:51
536,CONCLUSAO,2020-03-17 05:29:51
538,DISTR.SETOR,2020-03-17 08:29:51
541,AUTORIZACAO,2020-03-17 10:29:51
540,DISTR.DIRETORIA,2020-03-17 13:29:51
539,DISTR.DIRETORIA,2020-03-17 16:29:51
540,DISTR.SETOR,2020-03-17 18:29:51
538,ALT.SITUACAOP/EMEXECUCAO,2020-03-17 19:29:51
539,DISTR.SETOR,2020-03-17 22:29:51
540,CANCELAMENTO,2020-03-18 00:29:51
541,DISTR.DIRETORIA,2020-03-18 02:29:51
542,SOLICITACAO,2020-03-18 02:29:51
538,CONCLUSAO,2020-03-18 03:29:51
543,SOLICITACAO,2020-03-18 05:29:51
539,ALT.SITUACAOP/EMEXECUCAO,2020-03-18 10:29:51
541,DISTR.SETOR,2020-03-18 13:29:51
542,AUTORIZACAO,2020-03-18 14:29:51
543,AUTORIZACAO,2020-03-18 16:29:51
544,SOLICITACAO,2020-03-18 17:29:51
545,SOLICITACAO,2020-03-18 17:29:51
546,SOLICITACAO,2020-03-18 19:29:51
539,CONCLUSAO,2020-03-19 00:29:51
541,ALT.SITUACAOP/EMEXECUCAO,2020-03-19 02:29:51
542,DISTR.DIRETORIA,2020-03-19 02:29:51
545,AUTORIZACAO,2020-03-19 02:29:51
544,AUTORIZACAO,2020-03-19 03:29:51
546,AUTORIZACAO,2020-03-19 03:29:51
547,SOLICITACAO,2020-03-19 03:29:51
548,SOLICITACAO,2020-03-19 05:29:51
543,DISTR.DIRETORIA,2020-03-19 06:29:51
548,AUTORIZACAO,2020-03-19 09:29:51
547,AUTORIZACAO,2020-03-19 10:29:51
543,DISTR.SETOR,2020-03-19 12:29:51
544,DISTR.DIRETORIA,2020-03-19 13:29:51
542,DISTR.SETOR,2020-03-19 14:29:51
541,CONCLUSAO,2020-03-19 15:29:51
545,DISTR.DIRETORIA,2020-03-19 17:29:51
549,SOLICITACAO,2020-03-19 17:29:51
546,DISTR.DIRETORIA,2020-03-19 19:29:51
542,CANCELAMENTO,2020-03-19 20:29:51
547,DISTR.DIRETORIA,2020-03-19 20:29:51
548,DISTR.DIRETORIA,2020-03-19 20:29:51
544,DISTR.SETOR,2020-03-19 21:29:51
543,ALT.SITUACAOP/EMEXECUCAO,2020-03-19 23:29:51
549,AUTORIZACAO,2020-03-20 01:29:51
544,ALT.SITUACAOP/EMEXECUCAO,2020-03-20 02:29:51
547,DISTR.SETOR,2020-03-20 03:29:51
545,DISTR.SETOR,2020-03-20 05:29:51
546,DISTR.SETOR,2020-03-20 07:29:51
548,DISTR.SETOR,2020-03-20 09:29:51
543,CONCLUSAO,2020-03-20 10:29:51
544,CONCLUSAO,2020-03-20 10:29:51
549,DISTR.DIRETORIA,2020-03-20 11:29:51
550,SOLICITACAO,2020-03-20 13:29:51
546,ALT.SITUACAOP/EMEXECUCAO,2020-03-20 16:29:51
545,ALT.SITUACAOP/EMEXECUCAO,2020-03-20 17:29:51
547,ALT.SITUACAOP/EMEXECUCAO,2020-03-20 17:29:51
548,CANCELAMENTO,2020-03-20 18:29:51
549,DISTR.SETOR,2020-03-20 20:29:51
546,CONCLUSAO,2020-03-20 21:29:51
550,AUTORIZACAO,2020-03-20 21:29:51
545,CONCLUSAO,2020-03-21 01:29:51
547,CONCLUSAO,2020-03-21 03:29:51
549,ALT.SITUACAOP/EMEXECUCAO,2020-03-21 05:29:51
551,SOLICITACAO,2020-03-21 05:29:51
552,SOLICITACAO,2020-03-21 09:29:51
550,DISTR.DIRETORIA,2020-03-21 11:29:51
551,AUTORIZACAO,2020-03-21 13:29:51
549,CONCLUSAO,2020-03-21 15:29:51
552,AUTORIZACAO,2020-03-21 19:29:51
553,SOLICITACAO,2020-03-21 21:29:51
550,DISTR.SETOR,2020-03-22 00:29:51
553,AUTORIZACAO,2020-03-22 00:29:51
551,DISTR.DIRETORIA,2020-03-22 03:29:51
552,DISTR.DIRETORIA,2020-03-22 05:29:51
551,DISTR.SETOR,2020-03-22 08:29:51
553,DISTR.DIRETORIA,2020-03-22 08:29:51
552,DISTR.SETOR,2020-03-22 11:29:51
550,CANCELAMENTO,2020-03-22 13:29:51
551,CANCELAMENTO,2020-03-22 15:29:51
552,ALT.SITUACAOP/EMEXECUCAO,2020-03-22 18:29:51
553,DISTR.SETOR,2020-03-22 22:29:51
552,CONCLUSAO,2020-03-22 23:29:51
554,SOLICITACAO,2020-03-23 01:29:51
553,CANCELAMENTO,2020-03-23 05:29:51
554,AUTORIZACAO,2020-03-23 08:29:51
554,DISTR.DIRETORIA,2020-03-23 17:29:51
554,DISTR.SETOR,2020-03-24 04:29:51
555,SOLICITACAO,2020-03-24 05:29:51
556,SOLICITACAO,2020-03-24 05:29:51
557,SOLICITACAO,2020-03-24 11:29:51
555,AUTORIZACAO,2020-03-24 12:29:51
554,CANCELAMENTO,2020-03-24 13:29:51
556,AUTORIZACAO,2020-03-24 14:29:51
558,SOLICITACAO,2020-03-24 19:29:51
555,DISTR.DIRETORIA,2020-03-24 20:29:51
556,DISTR.DIRETORIA,2020-03-24 22:29:51
557,AUTORIZACAO,2020-03-24 22:29:51
559,SOLICITACAO,2020-03-24 23:29:51
555,DISTR.SETOR,2020-03-25 05:29:51
558,AUTORIZACAO,2020-03-25 07:29:51
557,DISTR.DIRETORIA,2020-03-25 10:29:51
556,DISTR.SETOR,2020-03-25 11:29:51
559,AUTORIZACAO,2020-03-25 11:29:51
560,SOLICITACAO,2020-03-25 14:29:51
555,DISTR.DIRETORIA,2020-03-25 16:29:51
556,CANCELAMENTO,2020-03-25 16:29:51
558,DISTR.DIRETORIA,2020-03-25 17:29:51
561,SOLICITACAO,2020-03-25 18:29:51
560,AUTORIZACAO,2020-03-25 19:29:51
557,DISTR.SETOR,2020-03-25 21:29:51
559,DISTR.DIRETORIA,2020-03-25 21:29:51
561,AUTORIZACAO,2020-03-25 21:29:51
558,DISTR.SETOR,2020-03-25 22:29:51
555,ALT.SITUACAOP/EMEXECUCAO,2020-03-25 23:29:51
557,ALT.SITUACAOP/EMEXECUCAO,2020-03-26 03:29:51
558,ALT.SITUACAOP/EMEXECUCAO,2020-03-26 05:29:51
560,DISTR.DIRETORIA,2020-03-26 05:29:51
559,DISTR.SETOR,2020-03-26 07:29:51
561,DISTR.DIRETORIA,2020-03-26 07:29:51
555,CONCLUSAO,2020-03-26 11:29:51
557,CONCLUSAO,2020-03-26 11:29:51
559,CANCELAMENTO,2020-03-26 14:29:51
561,DISTR.SETOR,2020-03-26 15:29:51
558,CONCLUSAO,2020-03-26 18:29:51
560,DISTR.SETOR,2020-03-26 18:29:51
562,SOLICITACAO,2020-03-26 22:29:51
560,ALT.SITUACAOP/EMEXECUCAO,2020-03-27 03:29:51
562,AUTORIZACAO,2020-03-27 04:29:51
561,ALT.SITUACAOP/EMEXECUCAO,2020-03-27 05:29:51
560,CONCLUSAO,2020-03-27 12:29:51
563,SOLICITACAO,2020-03-27 16:29:51
561,CONCLUSAO,2020-03-27 17:29:51
562,DISTR.DIRETORIA,2020-03-27 18:29:51
562,DISTR.SETOR,2020-03-28 02:29:51
563,AUTORIZACAO,2020-03-28 02:29:51
564,SOLICITACAO,2020-03-28 06:29:51
565,SOLICITACAO,2020-03-28 06:29:51
566,SOLICITACAO,2020-03-28 08:29:51
564,AUTORIZACAO,2020-03-28 10:29:51
565,AUTORIZACAO,2020-03-28 10:29:51
562,ALT.SITUACAOP/EMEXECUCAO,2020-03-28 12:29:51
563,DISTR.DIRETORIA,2020-03-28 14:29:51
565,DISTR.DIRETORIA,2020-03-28 17:29:51
562,CONCLUSAO,2020-03-28 18:29:51
566,AUTORIZACAO,2020-03-28 18:29:51
567,SOLICITACAO,2020-03-28 18:29:51
563,DISTR.SETOR,2020-03-28 23:29:51
564,DISTR.DIRETORIA,2020-03-29 01:29:51
565,DISTR.SETOR,2020-03-29 01:29:51
567,AUTORIZACAO,2020-03-29 01:29:51
563,CANCELAMENTO,2020-03-29 04:29:51
566,DISTR.DIRETORIA,2020-03-29 04:29:51
568,SOLICITACAO,2020-03-29 06:29:51
565,ALT.SITUACAOP/EMEXECUCAO,2020-03-29 07:29:51
568,AUTORIZACAO,2020-03-29 13:29:51
564,DISTR.SETOR,2020-03-29 14:29:51
567,DISTR.DIRETORIA,2020-03-29 14:29:51
565,CONCLUSAO,2020-03-29 17:29:51
566,DISTR.SETOR,2020-03-29 18:29:51
564,CANCELAMENTO,2020-03-29 23:29:51
568,DISTR.DIRETORIA,2020-03-30 00:29:51
567,DISTR.SETOR,2020-03-30 03:29:51
566,CANCELAMENTO,2020-03-30 05:29:51
568,DISTR.SETOR,2020-03-30 08:29:51
569,SOLICITACAO,2020-03-30 10:29:51
568,CANCELAMENTO,2020-03-30 13:29:51
567,ALT.SITUACAOP/EMEXECUCAO,2020-03-30 14:29:51
570,SOLICITACAO,2020-03-30 14:29:51
570,AUTORIZACAO,2020-03-30 17:29:51
567,CONCLUSAO,2020-03-30 20:29:51
569,AUTORIZACAO,2020-03-30 22:29:51
570,ALT.SITUACAOP/EMEXECUCAO,2020-03-31 02:29:51
571,SOLICITACAO,2020-03-31 04:29:51
571,AUTORIZACAO,2020-03-31 07:29:51
570,DISTR.DIRETORIA,2020-03-31 10:29:51
569,DISTR.DIRETORIA,2020-03-31 12:29:51
572,SOLICITACAO,2020-03-31 12:29:51
571,DISTR.DIRETORIA,2020-03-31 17:29:51
572,AUTORIZACAO,2020-03-31 20:29:51
569,DISTR.SETOR,2020-03-31 22:29:51
573,SOLICITACAO,2020-03-31 22:29:51
570,DISTR.SETOR,2020-04-01 00:29:51
574,SOLICITACAO,2020-04-01 02:29:51
569,ALT.SITUACAOP/EMEXECUCAO,2020-04-01 06:29:51
570,ALT.SITUACAOP/EMEXECUCAO,2020-04-01 06:29:51
571,DISTR.SETOR,2020-04-01 06:29:51
572,DISTR.DIRETORIA,2020-04-01 06:29:51
573,AUTORIZACAO,2020-04-01 06:29:51
575,SOLICITACAO,2020-04-01 12:29:51
570,CONCLUSAO,2020-04-01 13:29:51
571,CANCELAMENTO,2020-04-01 13:29:51
573,DISTR.DIRETORIA,2020-04-01 13:29:51
574,AUTORIZACAO,2020-04-01 13:29:51
569,CONCLUSAO,2020-04-01 14:29:51
572,DISTR.SETOR,2020-04-01 14:29:51
573,DISTR.SETOR,2020-04-01 18:29:51
574,DISTR.DIRETORIA,2020-04-01 21:29:51
572,SOLICITACAO,2020-04-01 22:29:51
575,AUTORIZACAO,2020-04-01 23:29:51
572,CANCELAMENTO,2020-04-02 02:29:51
573,ALT.SITUACAOP/EMEXECUCAO,2020-04-02 05:29:51
574,DISTR.SETOR,2020-04-02 06:29:51
575,DISTR.DIRETORIA,2020-04-02 13:29:51
573,CONCLUSAO,2020-04-02 14:29:51
574,CANCELAMENTO,2020-04-02 18:29:51
575,DISTR.SETOR,2020-04-02 19:29:51
576,SOLICITACAO,2020-04-02 20:29:51
576,AUTORIZACAO,2020-04-03 01:29:51
575,CANCELAMENTO,2020-04-03 03:29:51
576,DISTR.DIRETORIA,2020-04-03 13:29:51
576,DISTR.SETOR,2020-04-04 00:29:51
577,SOLICITACAO,2020-04-04 00:29:51
578,SOLICITACAO,2020-04-04 03:29:51
579,SOLICITACAO,2020-04-04 03:29:51
579,AUTORIZACAO,2020-04-04 07:29:51
576,CANCELAMENTO,2020-04-04 08:29:51
577,AUTORIZACAO,2020-04-04 11:29:51
578,AUTORIZACAO,2020-04-04 14:29:51
580,SOLICITACAO,2020-04-04 15:29:51
579,DISTR.DIRETORIA,2020-04-04 16:29:51
577,DISTR.DIRETORIA,2020-04-04 22:29:51
580,AUTORIZACAO,2020-04-04 22:29:51
581,SOLICITACAO,2020-04-05 03:29:51
578,DISTR.DIRETORIA,2020-04-05 04:29:51
579,DISTR.SETOR,2020-04-05 05:29:51
582,SOLICITACAO,2020-04-05 06:29:51
581,DISTR.SETOR,2020-04-05 08:29:51
580,DISTR.DIRETORIA,2020-04-05 10:29:51
582,AUTORIZACAO,2020-04-05 10:29:51
583,SOLICITACAO,2020-04-05 10:29:51
577,DISTR.SETOR,2020-04-05 12:29:51
578,DISTR.SETOR,2020-04-05 14:29:51
579,CANCELAMENTO,2020-04-05 14:29:51
581,AUTORIZACAO,2020-04-05 14:29:51
580,DISTR.SETOR,2020-04-05 15:29:51
